k,stop_width,n,clusters,unresolved,excess_gross_R,se_gross_R,t,ci_low_R,ci_high_R,p_signal,p_control,signal_gross_R,control_gross_R,cost_R,signal_net_R,control_net_R,excess_net_R,break_even_cost_R,edge_to_cost,required_multiple,exec_tf,regime,band,stage,scenario,signal_real,economics_viable
0.25,0.0075,27182,1410,6,0.00018394525789125157,0.0029019452011869954,0.06338688194939437,-0.00550386733643526,0.0058717578522177625,0.7956368184828195,0.7954896622765065,-0.005453976896475643,-0.00563792215436687,0.21066666666666667,-0.2161206435631423,-0.21630458882103354,0.00018394525789125157,0.00018394525789125157,0.0008731578697369536,1145.2682666666667,15,ALL,primary,B,A_baseline,False,False
0.25,0.0075,27182,1410,6,0.00018394525789125157,0.0029019452011869954,0.06338688194939437,-0.00550386733643526,0.0058717578522177625,0.7956368184828195,0.7954896622765065,-0.005453976896475643,-0.00563792215436687,0.18400000000000002,-0.18945397689647567,-0.1896379221543669,0.00018394525789125157,0.00018394525789125157,0.0009997024885394106,1000.2976000000001,15,ALL,primary,B,B_low_slip,False,False
0.25,0.0075,27182,1410,6,0.00018394525789125157,0.0029019452011869954,0.06338688194939437,-0.00550386733643526,0.0058717578522177625,0.7956368184828195,0.7954896622765065,-0.005453976896475643,-0.00563792215436687,0.2906666666666667,-0.2961206435631423,-0.29630458882103355,0.00018394525789125157,0.00018394525789125157,0.0006328391899928379,1580.1802666666667,15,ALL,primary,B,C_high_slip,False,False
0.25,0.0075,27182,1410,6,0.00018394525789125157,0.0029019452011869954,0.06338688194939437,-0.00550386733643526,0.0058717578522177625,0.7956368184828195,0.7954896622765065,-0.005453976896475643,-0.00563792215436687,0.1368,-0.14225397689647565,-0.14243792215436687,0.00018394525789125157,0.00018394525789125157,0.0013446290781524237,743.69952,15,ALL,primary,B,D_fee_sens,False,False
0.5,0.0075,27178,1410,10,0.010017293399072778,0.0049710080230347085,2.015143277310063,0.0002741176739247519,0.019760469124220807,0.6703215836338214,0.6636433880344397,0.005482375450732047,-0.004534917948340489,0.21066666666666667,-0.20518429121593462,-0.21520158461500716,0.010017293399072778,0.010017293399072778,0.04755044335002901,21.03029813284359,15,ALL,primary,B,A_baseline,True,False
0.5,0.0075,27178,1410,10,0.010017293399072778,0.0049710080230347085,2.015143277310063,0.0002741176739247519,0.019760469124220807,0.6703215836338214,0.6636433880344397,0.005482375450732047,-0.004534917948340489,0.18400000000000002,-0.17851762454926798,-0.1885349179483405,0.010017293399072778,0.010017293399072778,0.05444181195148248,18.368235078053264,15,ALL,primary,B,B_low_slip,True,False
0.5,0.0075,27178,1410,10,0.010017293399072778,0.0049710080230347085,2.015143277310063,0.0002741176739247519,0.019760469124220807,0.6703215836338214,0.6636433880344397,0.005482375450732047,-0.004534917948340489,0.2906666666666667,-0.28518429121593464,-0.2952015846150072,0.010017293399072778,0.010017293399072778,0.034463165363782494,29.016487297214574,15,ALL,primary,B,C_high_slip,True,False
0.5,0.0075,27178,1410,10,0.010017293399072778,0.0049710080230347085,2.015143277310063,0.0002741176739247519,0.019760469124220807,0.6703215836338214,0.6636433880344397,0.005482375450732047,-0.004534917948340489,0.1368,-0.13131762454926796,-0.1413349179483405,0.010017293399072778,0.010017293399072778,0.07322582894059049,13.656383471074383,15,ALL,primary,B,D_fee_sens,True,False
0.75,0.0075,27176,1410,12,0.012492640565204592,0.006900571466350213,1.810377680475221,-0.0010324795088418257,0.02601776063925101,0.5797026788342655,0.57256402708272,0.014479687959964682,0.0019870473947600775,0.21066666666666667,-0.196186978706702,-0.2086796192719066,0.012492640565204592,0.012492640565204592,0.059300509012047115,16.863261659302896,15,ALL,primary,B,A_baseline,False,False
0.75,0.0075,27176,1410,12,0.012492640565204592,0.006900571466350213,1.810377680475221,-0.0010324795088418257,0.02601776063925101,0.5797026788342655,0.57256402708272,0.014479687959964682,0.0019870473947600775,0.18400000000000002,-0.16952031204003534,-0.18201295260523995,0.012492640565204592,0.012492640565204592,0.06789478568045973,14.728671575846835,15,ALL,primary,B,B_low_slip,False,False
0.75,0.0075,27176,1410,12,0.012492640565204592,0.006900571466350213,1.810377680475221,-0.0010324795088418257,0.02601776063925101,0.5797026788342655,0.57256402708272,0.014479687959964682,0.0019870473947600775,0.2906666666666667,-0.276186978706702,-0.2886796192719066,0.012492640565204592,0.012492640565204592,0.042979267999557084,23.267031909671086,15,ALL,primary,B,C_high_slip,False,False
0.75,0.0075,27176,1410,12,0.012492640565204592,0.006900571466350213,1.810377680475221,-0.0010324795088418257,0.02601776063925101,0.5797026788342655,0.57256402708272,0.014479687959964682,0.0019870473947600775,0.1368,-0.12232031204003532,-0.13481295260523993,0.012492640565204592,0.012492640565204592,0.09132047196786983,10.950447128129603,15,ALL,primary,B,D_fee_sens,False,False
1.0,0.0075,27176,1410,12,0.01663232263762143,0.008670189732722851,1.9183343329671392,-0.00036124923851535776,0.03362589451375822,0.5101560200176627,0.501839858698852,0.020312040035325385,0.0036797173977038966,0.21066666666666667,-0.19035462663134128,-0.20698694926896277,0.01663232263762143,0.01663232263762143,0.07895089859630425,12.666100294985252,15,ALL,primary,B,A_baseline,False,False
1.0,0.0075,27176,1410,12,0.01663232263762143,0.008670189732722851,1.9183343329671392,-0.00036124923851535776,0.03362589451375822,0.5101560200176627,0.501839858698852,0.020312040035325385,0.0036797173977038966,0.18400000000000002,-0.16368795996467464,-0.18032028260229613,0.01663232263762143,0.01663232263762143,0.09039305781315993,11.062796460176994,15,ALL,primary,B,B_low_slip,False,False
1.0,0.0075,27176,1410,12,0.01663232263762143,0.008670189732722851,1.9183343329671392,-0.00036124923851535776,0.03362589451375822,0.5101560200176627,0.501839858698852,0.020312040035325385,0.0036797173977038966,0.2906666666666667,-0.2703546266313413,-0.2869869492689628,0.01663232263762143,0.01663232263762143,0.05722129347805537,17.47601179941003,15,ALL,primary,B,C_high_slip,False,False
1.0,0.0075,27176,1410,12,0.01663232263762143,0.008670189732722851,1.9183343329671392,-0.00036124923851535776,0.03362589451375822,0.5101560200176627,0.501839858698852,0.020312040035325385,0.0036797173977038966,0.1368,-0.11648795996467462,-0.1331202826022961,0.01663232263762143,0.01663232263762143,0.121581305830566,8.224948672566372,15,ALL,primary,B,D_fee_sens,False,False
0.25,0.01,27181,1410,7,0.00418490857584342,0.002982689427647247,1.403065480788084,-0.001661162702345184,0.010030979854032025,0.8000441484860749,0.7966962216254001,5.5185607593655206e-05,-0.0041297229682498715,0.158,-0.15794481439240635,-0.16212972296824987,0.00418490857584342,0.00418490857584342,0.026486763138249495,37.75470769230769,15,ALL,primary,B,A_baseline,False,False
0.25,0.01,27181,1410,7,0.00418490857584342,0.002982689427647247,1.403065480788084,-0.001661162702345184,0.010030979854032025,0.8000441484860749,0.7966962216254001,5.5185607593655206e-05,-0.0041297229682498715,0.138,-0.13794481439240636,-0.14212972296824988,0.00418490857584342,0.00418490857584342,0.030325424462633477,32.97563076923077,15,ALL,primary,B,B_low_slip,False,False
0.25,0.01,27181,1410,7,0.00418490857584342,0.002982689427647247,1.403065480788084,-0.001661162702345184,0.010030979854032025,0.8000441484860749,0.7966962216254001,5.5185607593655206e-05,-0.0041297229682498715,0.218,-0.21794481439240634,-0.22212972296824987,0.00418490857584342,0.00418490857584342,0.01919682832955697,52.09193846153846,15,ALL,primary,B,C_high_slip,False,False
0.25,0.01,27181,1410,7,0.00418490857584342,0.002982689427647247,1.403065480788084,-0.001661162702345184,0.010030979854032025,0.8000441484860749,0.7966962216254001,5.5185607593655206e-05,-0.0041297229682498715,0.1026,-0.10254481439240634,-0.10672972296824987,0.00418490857584342,0.00418490857584342,0.04078858261055965,24.516664615384613,15,ALL,primary,B,D_fee_sens,False,False
0.5,0.01,27174,1410,14,0.011095164495473615,0.004946250677231746,2.2431464192759463,0.0014005131680993937,0.020789815822847835,0.6739530433502613,0.6665562670199455,0.010929565025391996,-0.00016559947008176756,0.158,-0.147070434974608,-0.15816559947008177,0.011095164495473615,0.011095164495473615,0.07022256009793428,14.240437810945274,15,ALL,primary,B,A_baseline,True,False
0.5,0.01,27174,1410,14,0.011095164495473615,0.004946250677231746,2.2431464192759463,0.0014005131680993937,0.020789815822847835,0.6739530433502613,0.6665562670199455,0.010929565025391996,-0.00016559947008176756,0.138,-0.12707043497460802,-0.13816559947008178,0.011095164495473615,0.011095164495473615,0.08039974272082329,12.437850746268657,15,ALL,primary,B,B_low_slip,True,False
0.5,0.01,27174,1410,14,0.011095164495473615,0.004946250677231746,2.2431464192759463,0.0014005131680993937,0.020789815822847835,0.6739530433502613,0.6665562670199455,0.010929565025391996,-0.00016559947008176756,0.218,-0.207070434974608,-0.21816559947008177,0.011095164495473615,0.011095164495473615,0.050895249979236765,19.648199004975123,15,ALL,primary,B,C_high_slip,True,False
0.5,0.01,27174,1410,14,0.011095164495473615,0.004946250677231746,2.2431464192759463,0.0014005131680993937,0.020789815822847835,0.6739530433502613,0.6665562670199455,0.010929565025391996,-0.00016559947008176756,0.1026,-0.091670434974608,-0.10276559947008176,0.011095164495473615,0.011095164495473615,0.10814000482917753,9.247271641791045,15,ALL,primary,B,D_fee_sens,True,False
0.75,0.01,27174,1410,14,0.014940752189592994,0.006968273641215538,2.144111003509148,0.0012829358528105394,0.028598568526375445,0.5802605431662619,0.5717229704864945,0.015455950540958163,0.0005151983513653757,0.158,-0.14254404945904184,-0.15748480164863463,0.014940752189592994,0.014940752189592994,0.094561722718943,10.575103448275861,15,ALL,primary,B,A_baseline,True,False
0.75,0.01,27174,1410,14,0.014940752189592994,0.006968273641215538,2.144111003509148,0.0012829358528105394,0.028598568526375445,0.5802605431662619,0.5717229704864945,0.015455950540958163,0.0005151983513653757,0.138,-0.12254404945904185,-0.13748480164863464,0.014940752189592994,0.014940752189592994,0.10826632021444198,9.23648275862069,15,ALL,primary,B,B_low_slip,True,False
0.75,0.01,27174,1410,14,0.014940752189592994,0.006968273641215538,2.144111003509148,0.0012829358528105394,0.028598568526375445,0.5802605431662619,0.5717229704864945,0.015455950540958163,0.0005151983513653757,0.218,-0.20254404945904184,-0.21748480164863462,0.014940752189592994,0.014940752189592994,0.06853556050272015,14.59096551724138,15,ALL,primary,B,C_high_slip,True,False
0.75,0.01,27174,1410,14,0.014940752189592994,0.006968273641215538,2.144111003509148,0.0012829358528105394,0.028598568526375445,0.5802605431662619,0.5717229704864945,0.015455950540958163,0.0005151983513653757,0.1026,-0.08714404945904183,-0.10208480164863462,0.014940752189592994,0.014940752189592994,0.1456213663703021,6.867124137931034,15,ALL,primary,B,D_fee_sens,True,False
1.0,0.01,27173,1410,15,0.019872667721635446,0.008466884527469276,2.34710508418559,0.003277574047795665,0.03646776139547522,0.5120156037242851,0.5020792698634674,0.024031207448570235,0.004158539726934807,0.158,-0.13396879255142977,-0.1538414602730652,0.019872667721635446,0.019872667721635446,0.12577637798503447,7.950618518518519,15,ALL,primary,B,A_baseline,True,False
1.0,0.01,27173,1410,15,0.019872667721635446,0.008466884527469276,2.34710508418559,0.003277574047795665,0.03646776139547522,0.5120156037242851,0.5020792698634674,0.024031207448570235,0.004158539726934807,0.138,-0.11396879255142978,-0.1338414602730652,0.019872667721635446,0.019872667721635446,0.14400483856257568,6.9442111111111124,15,ALL,primary,B,B_low_slip,True,False
1.0,0.01,27173,1410,15,0.019872667721635446,0.008466884527469276,2.34710508418559,0.003277574047795665,0.03646776139547522,0.5120156037242851,0.5020792698634674,0.024031207448570235,0.004158539726934807,0.218,-0.19396879255142976,-0.2138414602730652,0.019872667721635446,0.019872667721635446,0.09115902624603416,10.969840740740741,15,ALL,primary,B,C_high_slip,True,False
1.0,0.01,27173,1410,15,0.019872667721635446,0.008466884527469276,2.34710508418559,0.003277574047795665,0.03646776139547522,0.5120156037242851,0.5020792698634674,0.024031207448570235,0.004158539726934807,0.1026,-0.07856879255142976,-0.09844146027306519,0.019872667721635446,0.019872667721635446,0.19369071853445854,5.16287,15,ALL,primary,B,D_fee_sens,True,False
0.25,0.015,27175,1410,13,0.007520699172033118,0.0031282719542198942,2.4041065745220913,0.0013892861417621257,0.01365211220230411,0.7982704691812328,0.7922539098436062,-0.002161913523458958,-0.009682612695492199,0.10533333333333333,-0.10749524685679229,-0.11501594602882553,0.007520699172033118,0.007520699172033118,0.07139904277246631,14.005790010193682,15,ALL,primary,B,A_baseline,True,False
0.25,0.015,27175,1410,13,0.007520699172033118,0.0031282719542198942,2.4041065745220913,0.0013892861417621257,0.01365211220230411,0.7982704691812328,0.7922539098436062,-0.002161913523458958,-0.009682612695492199,0.09200000000000001,-0.09416191352345897,-0.10168261269549221,0.007520699172033118,0.007520699172033118,0.08174673013079475,12.232905198776761,15,ALL,primary,B,B_low_slip,True,False
0.25,0.015,27175,1410,13,0.007520699172033118,0.0031282719542198942,2.4041065745220913,0.0013892861417621257,0.01365211220230411,0.7982704691812328,0.7922539098436062,-0.002161913523458958,-0.009682612695492199,0.14533333333333334,-0.1474952468567923,-0.15501594602882554,0.007520699172033118,0.007520699172033118,0.051747930082796684,19.324444444444445,15,ALL,primary,B,C_high_slip,True,False
0.25,0.015,27175,1410,13,0.007520699172033118,0.0031282719542198942,2.4041065745220913,0.0013892861417621257,0.01365211220230411,0.7982704691812328,0.7922539098436062,-0.002161913523458958,-0.009682612695492199,0.0684,-0.07056191352345896,-0.0780826126954922,0.007520699172033118,0.007520699172033118,0.10995174228118594,9.094899082568809,15,ALL,primary,B,D_fee_sens,True,False
0.5,0.015,27170,1410,18,0.01090357011409643,0.005079984645723849,2.146378557123134,0.0009468002084776885,0.020860340019715172,0.6675009201324991,0.6602318733897681,0.0012513801987485973,-0.009652189915347886,0.10533333333333333,-0.10408195313458474,-0.11498552324868122,0.01090357011409643,0.01090357011409643,0.10351490614648509,9.660444444444444,15,ALL,primary,B,A_baseline,True,False
0.5,0.015,27170,1410,18,0.01090357011409643,0.005079984645723849,2.146378557123134,0.0009468002084776885,0.020860340019715172,0.6675009201324991,0.6602318733897681,0.0012513801987485973,-0.009652189915347886,0.09200000000000001,-0.09074861980125142,-0.1016521899153479,0.01090357011409643,0.01090357011409643,0.11851706645756988,8.437603375527427,15,ALL,primary,B,B_low_slip,True,False
0.5,0.015,27170,1410,18,0.01090357011409643,0.005079984645723849,2.146378557123134,0.0009468002084776885,0.020860340019715172,0.6675009201324991,0.6602318733897681,0.0012513801987485973,-0.009652189915347886,0.14533333333333334,-0.14408195313458474,-0.15498552324868123,0.01090357011409643,0.01090357011409643,0.07502456500525066,13.3289676511955,15,ALL,primary,B,C_high_slip,True,False
0.5,0.015,27170,1410,18,0.01090357011409643,0.005079984645723849,2.146378557123134,0.0009468002084776885,0.020860340019715172,0.6675009201324991,0.6602318733897681,0.0012513801987485973,-0.009652189915347886,0.0684,-0.0671486198012514,-0.07805218991534789,0.01090357011409643,0.01090357011409643,0.1594089197967314,6.273174683544304,15,ALL,primary,B,D_fee_sens,True,False
0.75,0.015,27168,1410,20,0.012367491166077738,0.006651994526298579,1.859215475476267,-0.0006704181054674762,0.025405400437622953,0.5763766195524146,0.5693094817432274,0.008659084216725565,-0.003708406949352039,0.10533333333333333,-0.09667424911660777,-0.10904174028268537,0.012367491166077738,0.012367491166077738,0.11741289081719371,8.51695238095238,15,ALL,primary,B,A_baseline,False,False
0.75,0.015,27168,1410,20,0.012367491166077738,0.006651994526298579,1.859215475476267,-0.0006704181054674762,0.025405400437622953,0.5763766195524146,0.5693094817432274,0.008659084216725565,-0.003708406949352039,0.09200000000000001,-0.08334091578327445,-0.09570840694935205,0.012367491166077738,0.012367491166077738,0.13442925180519277,7.438857142857144,15,ALL,primary,B,B_low_slip,False,False
0.75,0.015,27168,1410,20,0.012367491166077738,0.006651994526298579,1.859215475476267,-0.0006704181054674762,0.025405400437622953,0.5763766195524146,0.5693094817432274,0.008659084216725565,-0.003708406949352039,0.14533333333333334,-0.13667424911660778,-0.14904174028268538,0.012367491166077738,0.012367491166077738,0.0850974162803514,11.751238095238097,15,ALL,primary,B,C_high_slip,False,False
